query,rank,doc_id,response
"a am getting agitated when a go to the doctor ; one reason is because a was injured at work and have continuous pain . the docs are being conservative in the treatment ; a am very frustrated . by of was up at my most recent visit . besides the stress of going to doc , can pain increase of and does hunger decrease or increase blood pressure ? thank you very much !",1,60938,"thank you for writing to chat doctor. i can understand the concern that you have towards your health. i am here to help you further and with the next steps. based on the location of the pain, i think that you have a pain related to the appendix. this is the most likely cause. also, you can give of pushing in sort of indicates a sign in appendicitis. in appendicitis, there will be inflammation of the appendix and this is very painful and usually very debilitating. the pain is felt at a point known as the mcbirney point. the first few steps you need to take are to see a doctor and get an ultrasound and a blood examination done. the usg will be done to check for inflammation of the appendix and the blood exam will look for raised white blood cells. both these and a clinical exam will confirm the appendicitis. once confirmed, the appendix will be removed in a simple procedure which is done often. all the best, and please follow up with more queries if any. chat doctor."
"a am getting agitated when a go to the doctor ; one reason is because a was injured at work and have continuous pain . the docs are being conservative in the treatment ; a am very frustrated . by of was up at my most recent visit . besides the stress of going to doc , can pain increase of and does hunger decrease or increase blood pressure ? thank you very much !",2,71695,"hello, and i hope i can help you today. i am very sorry that you happen to be diabetic during her pregnancy. it is very difficult to achieve good sugar control, and the fact that you are on insulin shows that a good diet alone is not enough to control your blood sugar. so, if you deviate from your diet and increase your blood sugar levels, you are undermining the work of the insulin that you already take. the baby grows the most during the last month of pregnancy, and eating sugary foods or having a high blood sugar can make the baby grow very large and get fat which can increase the risk of cesarean section and birth injury. so i know it is extremely difficult, but it is not medically advisable for you to eat sweet things like candies, dessert and sugary chat doctor. you only have one month left of the pregnancy, so please try for your babies sake to adhere to your diabetic diet as much as possible until the birth. in some"
"a am getting agitated when a go to the doctor ; one reason is because a was injured at work and have continuous pain . the docs are being conservative in the treatment ; a am very frustrated . by of was up at my most recent visit . besides the stress of going to doc , can pain increase of and does hunger decrease or increase blood pressure ? thank you very much !",3,96207,"hi, thank you for providing the brief history of you. since you have tried all things and now the neuralgia pain is only in the lower limbs than you should start focussing on exercises of the core. maybe the exercises you did till date was not specific or didn't turn to stabilize the spine. you have tried stretching, walking, pool exercises etc. since this have not work well you are getting more of the frustration. i will recommend you to meet a physical therapist and take some therapeutic ultrasound therapy along with it tens therapy which will help to am extent. also, there needs to be a focused plan of rehabilitation by the physical therapist to break the pain pattern reception by the brain which can be done by modifying exercises at regular intervals with use of tens therapy. as the medicine are symptomatic, and work only on the symptoms to an extent. but to increase the efficiency of the medicines you need to improve you metabolism. as based on the individual the metabolism varies a lot. so your body has to produce the natural medicine to reduce the pain. i have myself seen many patients with neuralgia and i have faced a good number of question and much more. but the rehabilitation plan was made with a great effort which suits patient to patient. also to mention, that once they pain turns into chronic the pain barrier has to be broken, until the pain barrier breaks it is tough to think further. for which i will recommend you to visit a physical therapist and take his opinion of helping you. also do regular breathing exercises and meditation as well. breathing exercises increases the blood carrying capacity of blood tissue and improves metabolism of the tissues and the body as a whole. meditation helps to control the mind and anytime when the brain is calm it takes a better decision and focus harder to any form of treatment and take the best outcome. with the grace of god i wish you a good health."
"a have had pain near maxillary 2nd molar on left side . ray showed a large circular space , like an access superimposed over the sinus . a have been in bad pain , taking advil 5 times a day . a had of go to soft diet and had horrible headache , tmj soreness , pain if a touched my max sinus . a wanted the tooth out , since a had a previous rootcanal and crown . a am a dental hygienist . today the pain is gone with the tooth and a ate more and no advil for 6 hours . the sinus is sore to touch and tmj still has limited opening . a use a cap and my left nostril has been dripping for days . a wonder if this is a sinus problem , not tooth . books that way now . now can you do a differential diagnosis ? thanks , gonna a",1,108284,"thanks for contacting chatdoctori am sorry to hear that you have been having persistent sinus headaches. your doctor has already taken x-rays of your sinuses and found no infection. your doctor then went ahead and prescribed an antihistamine and a course of antibiotics and i assume you continue to have headaches. in my clinic i see people who have been diagnosed with sinus headaches for years and no documented abnormal sinus x-rays or ct scans. i then question whether they actually had sinus problems in the first place. typically, people with migraine headaches will complain of sinus congestion and pain. if these headaches cause you to stop what you are doing and lose work or time with family then you more than likely have migraine headaches. for this i usually recommend taking a tristan medication like limited to help abort the headache. another frequent cause of sinus headaches is tmj or temporal mandibular joint syn chat doctor. this headache or facial pain starting in the end around the jaw that can radiate into you head and sinus areas. this is frequently associated with a clicking or popping at the tmj. for this i recommend an anti-inflammatory like naproxen and possible dental referral for a bite guard. at this time i would not recommend taking a ct scan since your initial x-rays have been negative. i would ask your doctor if any of the above problems could possibly cause your headaches. hope i answered your question. please contact us again with your medical concerns."
"a have had pain near maxillary 2nd molar on left side . ray showed a large circular space , like an access superimposed over the sinus . a have been in bad pain , taking advil 5 times a day . a had of go to soft diet and had horrible headache , tmj soreness , pain if a touched my max sinus . a wanted the tooth out , since a had a previous rootcanal and crown . a am a dental hygienist . today the pain is gone with the tooth and a ate more and no advil for 6 hours . the sinus is sore to touch and tmj still has limited opening . a use a cap and my left nostril has been dripping for days . a wonder if this is a sinus problem , not tooth . books that way now . now can you do a differential diagnosis ? thanks , gonna a",2,22667,"dear patient, i can understand your concern and feel sorry for the pain you are suffering from. you are informing me that when you got the upper molar extracted, the dentist told you that the bone between the sinus and tooth is destroyed and sinus cavity is open. roots of upper molar often are found inside the maxillary sinus, which causes opening of the sinus cavity while extraction of the tooth, creating an oro-antral fistula, that is a direct connection between oral cavity and sinus cavity. in this case, the food or water you take has chances of passing infection in the sinus through mouth and the infection does not resolve. it is mandatory to close this connection between mouth and the sinus. it could be done by the dentist by taking stitches in the area when he found that sinus has opened, but it can also be done now. however, as about 2 weeks has passed since extraction, the opening would not be as much clear as it would have been during extraction. a blood clot may have filled the area. so what you need to do now is, go to an oral surgeon or an ent specialist. i know you have insurance problem, but there seems no other solution to your problem. you might have to go for x-rays and probably ct scan of the area to diagnose if oro-antral fistula actually exists and if it does, you might have to go for a little surgery to close the communication between mouth and sinus followed by antibiotics to resolve the infection. i hope this information helps. thank you for choosing chat doctor. i wish you get well soon. best,"
"a have had pain near maxillary 2nd molar on left side . ray showed a large circular space , like an access superimposed over the sinus . a have been in bad pain , taking advil 5 times a day . a had of go to soft diet and had horrible headache , tmj soreness , pain if a touched my max sinus . a wanted the tooth out , since a had a previous rootcanal and crown . a am a dental hygienist . today the pain is gone with the tooth and a ate more and no advil for 6 hours . the sinus is sore to touch and tmj still has limited opening . a use a cap and my left nostril has been dripping for days . a wonder if this is a sinus problem , not tooth . books that way now . now can you do a differential diagnosis ? thanks , gonna a",3,10813,"hi. welcome to chat doctor . i have gone through your query and can understand your concerns. as per your complaint if you have a temporary crown over your tooth since 2 weeks, and you still have pain it is not a normal finding and needs consultation with a dentist to rule out the cause of pain. as of now you can take advil [ibuprofen] for relieving pain rather that tylenol as advil is more effective in reducing pain and inflammation. i would like to give you additional information that if after 2 weeks also you have pain in the tooth with a temporary crown, you need to consult a dentist and get evaluated and also get an iop ar [x-ray] done to rule out the exact cause of pain. at times high points over the crown can be a cause of pain and trimming of the same can relieve the pain. other causes can be:if the tooth is root canal treated before crown placement there re-infection in the tooth can be a cause of pain and in that case removal of crown followed by repetition of root canal treatment followed by antibiotics and painkillers and replacement of crown will relieve. if root canal treatment was not done there is a possibility that while preparing the tooth to retain the crown there have been some nerve exposure and inflammation of nerve is causing pain. in this case root canal treatment has to be done after removing crown and then crown has to be replaced. hope this information helps. thanks and regards. chat doctor."
"by boyfriend started suffering from a chesty cough and sore feet yesterday afternoon . since then , he has developed a high temperature , his feet are swollen and numb , his cough has got worse and now he has a headache ! pm trying to look after him but a done know what is wrong , hes been taking benylin and right nurse but there not working !",1,76827,"hi, i understand your concern. your brother blood pressure (bp) is unstable. as he has developed swelling in feet and hands, with very high bp (190/107), then, should send him back to hospital. we must determine what is causing swelling:- meds he is taking to get bp down (nifedipine or amlodipine)- or his heart is not working properly (severe heart failure)keep monitoring his bp and send to hospital. wish fast recovery."
"by boyfriend started suffering from a chesty cough and sore feet yesterday afternoon . since then , he has developed a high temperature , his feet are swollen and numb , his cough has got worse and now he has a headache ! pm trying to look after him but a done know what is wrong , hes been taking benylin and right nurse but there not working !",2,38181,"hello faiza509,to say that diabetes is under control is an unfortunate situation. in fact his sickness has never come under control. to see that blood sugar level has come to normal range is no cure. disease has to be understood in a dynamic form which is gradually worsening for the last 18 years or more. since your fathers' disease is becoming worse, he is now developing the complication called diabetic neuropathy. the burning sensation is a symptom of that. it will spread from below upwards and then will affect more important nerves like retinal nerves. none of your medicines taken so far has done him any good. so there is no meaning in continuing the chat doctor. homeopathy considers the patient as a person and treat him. to say that he is sick because he has got diabetes is wrong. it is only right to say that he is sick and that is why his blood sugar goes high (diabetes). he can be helped through homeopathic treatment after with"
"by boyfriend started suffering from a chesty cough and sore feet yesterday afternoon . since then , he has developed a high temperature , his feet are swollen and numb , his cough has got worse and now he has a headache ! pm trying to look after him but a done know what is wrong , hes been taking benylin and right nurse but there not working !",3,79060,"hello fa him and welcome to chat doctor. as a urologist, i can understand your anxiety. your fathers suffering from kidney failure, as the doctor would've told you. in addition, hes got dysentery. that also causes nausea and diarrhea. he should be on antibiotic course, after a stool culture test. his nausea is also related to the kidney failure, as creatinine level is high. he must take fluids according to his urine output levels only. ask him to follow very low salt and protein restricted diet. no fresh fruits. if he has any doubts, send all the reports to me, as a direct question. chat doctor. manga."
a had a of problem most of the time it remains in 140/90 range some time go up 160/100 .. doctor started olemezest 40 once a night daily .. what could be the side effect .. and can a control my of with lifestyle changes .. so that a will not use drug due to its side effects ..,1,83619,"howell come to chatdoctori really appreciate your concern, the symptoms of tightness of the test is not because of the vitamin b6 neither it could be side effect of it, but it could be some else and most of the time it could be hyperacidity, what you have the information is not fit for this, if it is the hyperacidity then it can be given try with tab omeprazole 40 mg once in day (hyperacidity could be chat doctor."
a had a of problem most of the time it remains in 140/90 range some time go up 160/100 .. doctor started olemezest 40 once a night daily .. what could be the side effect .. and can a control my of with lifestyle changes .. so that a will not use drug due to its side effects ..,2,14456,"hi, thanks for using chat doctor though your uric acid levels may be above the values that you are accustomed to, they are still within normal range and should not be associated with any problems at this level. there are some conditions that can cause an increase in uric acid such as liver or kidney disease, hypothyroidism, obesity, alcohol use, leukemia, lymphoma, side effects of medication. if you wish to reduce the uric acid levels despite the fact that they are within range, even though you do not use a lot of alcohol, decreasing its use may help. in terms of the blood pressure, despite lifestyle changes some persons may still have elevated blood pressure especially if there is a family history. if it remains high, you should consider the use of medication to bring it within range because of the potential complications. i hope this helps"
a had a of problem most of the time it remains in 140/90 range some time go up 160/100 .. doctor started olemezest 40 once a night daily .. what could be the side effect .. and can a control my of with lifestyle changes .. so that a will not use drug due to its side effects ..,3,29230,"hellomonticop contains montelukast with levocetrizine, and it has very minimal side effects. the side effect due to montelukast may be abdominal discomfort or chat doctor. the levocetrizine is a nonsedative antiallergic, but in some cases there may be increased sleepiness. in most of the cases it is used for longer duration to control the symptoms. it helps in preventing the recurrence of symptoms when added with steroid(decor) and bronchodilator(leveling). regards"
