query,rank,doc_id,response
"hello sir , a am a 26 year old married man . we have got married in 2007. first 3 years our bed life was really awesome but now a days for last 6-8 months my wife is not comfortable with me on bed . she don to like all these things . she even don to want to to talk about this matter . because of all these things i became very frustrate , a can to concentrate in my professional life . a am not able to understand why she is behaving like this . please help me . actually after 3 years of marriage i want a baby desperately , but she even don to want to to ; a about this . after marriage she got pregnant 2 times , but at that time we have not continue those issues . a feel very sorry for that step . please help me . a am in delhi .",1,36900,"hi, i guess your concern is wife not getting pregnant after 2 yrs of marriage, right? i got the picture what you are going through. don't worry i am here to help you sir. let's start discussing with the information you have shared with us. when you were a kid you got operated at penis. then heard the doctor saying you may not become a father. but sir what kind of operation it is? you haven't shared, or you may not be knowing as you were kid at that time. so cant say whether that operation is causing this problem. anyway let's keep this kid operation aside. you haven't shared how old is your wife? what her exact age is? is it a late marriage. if it's a late marriage then getting pregnant takes some time sir. have patience. women from 18-40 years of reproductive age group, the chances of pregnancy are high, after 50 years, chances of pregnancy are very less, and 42-45-transition zone, chances are not as high as reproductive age neither as less than after 50 years. you have to judge where wife stands, where? i would like to focus on the medical term-fertile period. it is from 10th-16th day of menses cycle where chances of becoming pregnant are very, very high. here sperm fertilizes ovum and women become pregnant, that's why it's called fertile period. well, with above discussion you can try out my suggestions:1. have patience, things will settle down slowly.2. i insist you and your wife to do sex in fertile period (mechanism i have told above). do this for next 6-8 months. you will get results by this time.3. if you are in a hurry, or you want to really know is that your kid operation is hindering you from becoming father, you can visit your nearby gynecologist or infertility specialist for sorting of things. hope i have answered your query. let me know if i can assist you further."
"hello sir , a am a 26 year old married man . we have got married in 2007. first 3 years our bed life was really awesome but now a days for last 6-8 months my wife is not comfortable with me on bed . she don to like all these things . she even don to want to to talk about this matter . because of all these things i became very frustrate , a can to concentrate in my professional life . a am not able to understand why she is behaving like this . please help me . actually after 3 years of marriage i want a baby desperately , but she even don to want to to ; a about this . after marriage she got pregnant 2 times , but at that time we have not continue those issues . a feel very sorry for that step . please help me . a am in delhi .",2,37987,"welcome to chat doctor .com. i am sorry to hear about your friends issue. please let her know that it is highly unlikely that she has an infection now when she is married due to abuse she had when she was 7 years old, however, if she contracted an std during that time then it is possible that she has long term effects, what comes to mins is untreated chlamydia and gonorrheal infection. in any event, she needs to take the opportunity and get help because if she needs treatment then the infection will not go away on its own. please let her know that she will also need to talk to a professional that she can confide in and help her to heal from the physical and emotional wounds that she has carried all this time, i truly sympathize and hope that she can get some resolution to this matter sooner than later. we are here to talk and chat with her anonymously if she needs that. i hope this helps, good luck and all the best. yours doctors at chat doctor .com."
"hello sir , a am a 26 year old married man . we have got married in 2007. first 3 years our bed life was really awesome but now a days for last 6-8 months my wife is not comfortable with me on bed . she don to like all these things . she even don to want to to talk about this matter . because of all these things i became very frustrate , a can to concentrate in my professional life . a am not able to understand why she is behaving like this . please help me . actually after 3 years of marriage i want a baby desperately , but she even don to want to to ; a about this . after marriage she got pregnant 2 times , but at that time we have not continue those issues . a feel very sorry for that step . please help me . a am in delhi .",3,33143,"hello hayley, i am really sorry to hear this about your health but suggest you not to worry. we say in medical fraternity, that if god asks us to pick up one cancer, we will always choose thyroid cancer!! it's that good curable. hi and welcome to chat doctor. i thank you for posting your query here and i'm definitely going to help you out. i being a surgeon, we encounter so many such cases day in and day out. furthermore, i read your question completely and have understood it well enough. furthermore, i will analyze all your points and provide necessary explanation. 1. last year march thyroid cancer, so its roughly one year now since you finished proper treatment. surgery and radioactive ablation. i am really happy that you have received standard treatment. 2. last dose or treatment, november. meaning 6 months passed by. 3. since, you already have a 2-year baby, i suggest you following things. a. suggest you to wait for maximum of two years. post last does of radioactive treatment. b. it's not compulsory. but i don't want to see any developmental anomalies in your 2nd baby, hence advising this to you. c. various articles say, one year is enough. but always beneficial if you can wait for 2 years post last dose. d. also, in future after you conceive, please don't forget to check out developmental anomalies if any. radiation of any kind is notorious for such problems. hope this helps you, in case you need any further assistance, please let me know. take care and god bless."
"a have been suffering from anxiety and irritable towel syndrome ( ibs ) since childhood . a was diagnosed with depression a year back when a was having mood swings , feelings of low self-esteem , sleep and eating issues and most alarming thing for me was bloody stools which became unusually regular initially after regular bouts of constipation and then even without constipation . a did to take any medication for the depression . a few months back a was prescribed federal for anxiety and breathlessness especially related to work . a noticed that my usual blood pressure ( 65-75 ) dropped further to around 60-65 after federal . a took the drastic decision of quitting my job and federal . while the bloody stools and anxiety have reduced due to the absence of work related issues , a think the depression is still there . a went to my former workplace the other day and had an argument . in hour or two later while trying to fill a form a noticed that the fingers in my right hand was trembling and a could to hold the pen . to a need to go to a neurologist for the trembling thing or do a need to go to a psychiatrist ?",1,42001,"brief answer: go to a psychiatrist. detailed answer: i understand your concern and asking on chat doctor. as you have history of anxiety and depression and the i understand that the trembling was for sometime after the argument, it appears to be due to anxiety. if it is persistent with some other symptoms, any weakness or numbness then you can consider going to a neurologist. i hope you find this helpful."
"a have been suffering from anxiety and irritable towel syndrome ( ibs ) since childhood . a was diagnosed with depression a year back when a was having mood swings , feelings of low self-esteem , sleep and eating issues and most alarming thing for me was bloody stools which became unusually regular initially after regular bouts of constipation and then even without constipation . a did to take any medication for the depression . a few months back a was prescribed federal for anxiety and breathlessness especially related to work . a noticed that my usual blood pressure ( 65-75 ) dropped further to around 60-65 after federal . a took the drastic decision of quitting my job and federal . while the bloody stools and anxiety have reduced due to the absence of work related issues , a think the depression is still there . a went to my former workplace the other day and had an argument . in hour or two later while trying to fill a form a noticed that the fingers in my right hand was trembling and a could to hold the pen . to a need to go to a neurologist for the trembling thing or do a need to go to a psychiatrist ?",2,46890,"hello and welcome to chat doctor. thanks for your query. from the information that you have provided, your daughter had been suffering from a mild depression following a personal stressor. in my opinion, i find it a bit unusual that she has been prescribed a combination of 4 medication, including 2 antidepressants, for a mild depression.i'm also not sure why she was prescribed adderley which is a stimulant medication used in the treatment of adhd. according to most national guidelines for treatment of depression, the person has to be started on one antidepressant and has to be observed for at least 4-6 weeks on an adequate dose, before switching to or adding on another antidepressant. it is possible that the current combination of medication could be precipitating her mood swings. excessive alcohol intake could also be another reason for this. i would suggest that you take her to a good psychiatrist for a detailed evaluation and further treatment. best wishes."
"a have been suffering from anxiety and irritable towel syndrome ( ibs ) since childhood . a was diagnosed with depression a year back when a was having mood swings , feelings of low self-esteem , sleep and eating issues and most alarming thing for me was bloody stools which became unusually regular initially after regular bouts of constipation and then even without constipation . a did to take any medication for the depression . a few months back a was prescribed federal for anxiety and breathlessness especially related to work . a noticed that my usual blood pressure ( 65-75 ) dropped further to around 60-65 after federal . a took the drastic decision of quitting my job and federal . while the bloody stools and anxiety have reduced due to the absence of work related issues , a think the depression is still there . a went to my former workplace the other day and had an argument . in hour or two later while trying to fill a form a noticed that the fingers in my right hand was trembling and a could to hold the pen . to a need to go to a neurologist for the trembling thing or do a need to go to a psychiatrist ?",3,81183,"hi. i have read your concern...i feel that this is not a depression because it is related to your mental obsession with your girlfriend and the most distressing thing for u is you're not able to understand her behavior. so it mostly adjustment disorder with predominant depressive or anxious mood. but the treatment for these symptoms are similar to that of depression or anxiety disorder.because it is more of related to stress, arising from your affection and love to one particular person, i feel that u shut go to a psychotherapist and ask for help.it will help u in coping with your thoughts, anxiety and depressed feelings...the medications i would like to suggest you're as following: tablet. prodep [20 mg] in the morning after breakfast tablet. clonazepam [klonopin 0.25 mg] twice daily if u have problem with your sleep like in initiation or maintenance of the sleep, then u can take tablet. zolpidem [10 mg] at bedtime.the medications you're taking will help u, but they are in a low dose.and spectra is not a good chat doctor. .so u can take the meds i ve prescribed...so take meds and consult a psychotherapist, explain your problems and attend regular sessions for counselling.i hope u ll find this advice helpful. best luck..."
"a am a female , who is going throw , a very bad time , this has been going on for four years now , well longer , but i didst live here with some other things going on , so i thought if a moved else where things would go better for me , but it hast , it has seem to get worse , a really like where a live , but a just cant seem to get what ever it is to leave me along , a hear singing all the time , and it sounds like preaching , it will stop for a little while , then start out again , but its like it knows when a really want to sleep , or just have a little quietness , the voice sounds like german , some thing i can understand , and others a cant , the singing is going on now , then at times it has a sound like the music is on whole , but it still got a sound going , then some times , there is a radio going , a have also seen visions , they have woke me up , a just done understand what is going on , a have talk to my brother , and some other so called friends , they look at me like a have lost my mind , a know what a hear and see , but it is getting to the point a done know how much more a can take , a have even told my doctor about all this , he sent me to have a mir , the mir came back fine , he put me on quetiapine numerate 25 my , its doing nothing for me , of their is anything , to help me with this a would appreciate to know what it is , or what a can do to stop this want let me be in peaces , thank you , so much .",1,72011,"i read your question carefully, and i understand your concern. while tia does confer a greater risk of stroke, it is not true that you are necessarily going to have one, greater risk doesn't mean something is going to happen. furthermore, if the source of the tia is identified and ad chat doctor. what he seems to have done is very good, aspirin itself lowers the risk of stroke. at times when it is considered to be due to atherosclerosis of big vessels a statin is added as well as statin benefits go beyond the lipid lowering effect.also, a cardiac origin must be investigated and if found anticoagulants which are more appropriate than aspirin may be considered. i hope things work out for the best."
"a am a female , who is going throw , a very bad time , this has been going on for four years now , well longer , but i didst live here with some other things going on , so i thought if a moved else where things would go better for me , but it hast , it has seem to get worse , a really like where a live , but a just cant seem to get what ever it is to leave me along , a hear singing all the time , and it sounds like preaching , it will stop for a little while , then start out again , but its like it knows when a really want to sleep , or just have a little quietness , the voice sounds like german , some thing i can understand , and others a cant , the singing is going on now , then at times it has a sound like the music is on whole , but it still got a sound going , then some times , there is a radio going , a have also seen visions , they have woke me up , a just done understand what is going on , a have talk to my brother , and some other so called friends , they look at me like a have lost my mind , a know what a hear and see , but it is getting to the point a done know how much more a can take , a have even told my doctor about all this , he sent me to have a mir , the mir came back fine , he put me on quetiapine numerate 25 my , its doing nothing for me , of their is anything , to help me with this a would appreciate to know what it is , or what a can do to stop this want let me be in peaces , thank you , so much .",2,63726,"hi, thanks for writing in. for the first 24 hours after going home, a patient may have some lightheadedness, dizziness, or sleepiness because of the medicines given to you during the procedure. however, it is uncommon to have these symptoms for more than a day or two. it will help to know if he is having diabetes or hypertension which can be causing dizziness. this may not be related to the stone, and he needs to consult a neurologist to know if there is any underlying problem to do with brain blood supply. please do not ignore it and after consultation, little blood and imaging tests might be necessary to know where exactly is the problem."
"a am a female , who is going throw , a very bad time , this has been going on for four years now , well longer , but i didst live here with some other things going on , so i thought if a moved else where things would go better for me , but it hast , it has seem to get worse , a really like where a live , but a just cant seem to get what ever it is to leave me along , a hear singing all the time , and it sounds like preaching , it will stop for a little while , then start out again , but its like it knows when a really want to sleep , or just have a little quietness , the voice sounds like german , some thing i can understand , and others a cant , the singing is going on now , then at times it has a sound like the music is on whole , but it still got a sound going , then some times , there is a radio going , a have also seen visions , they have woke me up , a just done understand what is going on , a have talk to my brother , and some other so called friends , they look at me like a have lost my mind , a know what a hear and see , but it is getting to the point a done know how much more a can take , a have even told my doctor about all this , he sent me to have a mir , the mir came back fine , he put me on quetiapine numerate 25 my , its doing nothing for me , of their is anything , to help me with this a would appreciate to know what it is , or what a can do to stop this want let me be in peaces , thank you , so much .",3,63788,"hello, and i hope i can help you today. there are two possibilities that could be going on in your situation. the first, is that the pregnancy is actually younger than what would be expected based on your last menstrual period. the second, unfortunately, is that the fetus died during your six week of pregnancy and is just still remaining inside you. the tissue surrounding the pregnancy is what produces hormones that still give you pregnancy related side effects, even if the fetus is no longer developing. furthermore, there is nothing that can be done to alter the potential outcome of this pregnancy. if it is destined to be a miscarriage there is no medical treatment that can prevent it. so there is no medication that can help the baby to grow or develop normally if it already has been lost. the only thing they can be done, is to watch and wait and see what happens. i would recommend that you have an ultrasound repeated in two weeks to see if the fetus has grown and has a heartbeat. if not, this pregnancy is a miscarriage that is just not passed yet from the body. the positive news, is that even with two miscarriages, there is a greater than 80% chance that the next pregnancy will be completely normal. if this turns out to be a miscarriage, your doctor may want to do some simple tests that can evaluate if you have any other risk factors that mightve caused this to happen. i am very sorry about your situation, and i hope everything works out for the best. best wishes,"
"good evening madam , i am 37 yrs old . my m.l.-12yrs . we are trying to concise . our all reports are normal exeptamh . past hystory- 2 abortion , operation for of side chocolate cyst in 2002. now amh-0.3 so please guide me , which treatment is useful to concise thanks",1,102975,good evening madam. do u observe any difference in walking and lilting to one side. hips are not even indicates that there is some problem with bones around hip or any fixed deformities around hip. it causes lordosis around the lumbar region of spine which is due to compensation to the hip problem. it is no way related to neck problem. i advice to meet orthopedic surgeon and undergo complete evaluation of the problem as it is the right time. you can send me the pictures and reports so i can conclude and guide u properly
