query,rank,doc_id,response
good evening a have been feeling on my left side of my brain it feels like cold water is running on my head as well as a feel like my oxygen level has lowered a lot the pain you get in your diaphragm when having hick ups except when it occurs a don to have hic ups a am 27 weigh 135 and 5 5,1,98147,"hello! i understand your concern! the answer is yes. in my opinion you have had a mild brain concussion. the reverberation inside your head, the odd feeling, dizziness and headache are typical symptoms of brain concussion. it doesn't matter that you didn't lose conscience after the fall. it doesn't happen all the time. if you were my patient i would recommend a little rest. i would like to know if you are taking any therapy for other reasons like antiagregants or anticoagulants. these chat doctor. i suggest that if you are not feeling well after some days, or you feel anybody weakness you should go to the doctor and have a ct scan to rule out hemorrhage. if every thing goes better in the next day, it means nothing serious has happened. hope to have been helpful! best wishes"
good evening a have been feeling on my left side of my brain it feels like cold water is running on my head as well as a feel like my oxygen level has lowered a lot the pain you get in your diaphragm when having hick ups except when it occurs a don to have hic ups a am 27 weigh 135 and 5 5,2,21807,"hello, sorry to hear about your father. coming to the point. what is the age of your father? is the tb is of the lungs? because it can even be off the bone too? if it's for lungs or bones i will recommend taking an oxygen saturation machine on rent at home so that the gets a constant supply of oxygen. the basic principle of this oxygen is that it acts as a fuel to the cells and allow the healing process to occur by reducing the pain. next, since you mentioned he is diabetic i will request you to ask him to do as much as a breathing exercise. the reason is, the respiratory system burns a maximum amount of calories when used. the respiratory system is the only system which uses 80% of the human body energy. for example, when one suffers from cold or cough, he/she is too tired the reason is the lungs are consuming maximum energy from the body. so anyone can go to work with back pain and knee pain, but with cold and cough, they feel miserable. next, you asked a suggestion for leg pain. i would say why don't you approach a physical therapist. they will use tens therapy which will help your father to have a reduction in the leg pain. tens therapy has been graded effective in most types of pains. since your father diabetic, i feel tens therapy is the right thing to do. also, some passive movement of the legs to chat doctor. in my clinical practice of 12 years, most diabetic cases even without tb complain of leg pain a lot. but with a sensible approach, most have responded well to tens therapy and exercises. hope i have answered your query. let me know if i can assist you further. jay in"
good evening a have been feeling on my left side of my brain it feels like cold water is running on my head as well as a feel like my oxygen level has lowered a lot the pain you get in your diaphragm when having hick ups except when it occurs a don to have hic ups a am 27 weigh 135 and 5 5,3,109568,"dear-thanks for using our service. i read your question in details and will like to tell you that there is no possibility of sweating blood, so it might be that you have been bleeding from some part of your body. you have difficult breathing when you fold the legs because you are compressing the diaphragm which is the muscle that control breathing and when you are in this position that what happens. i recommend you to check for any site of bleeding. i hope my advice has been helpful chat doctor."
"hello , one of my friend suggested me to use delaware cream as i was in search of good skin lightening creams . a used some most of the products available in the market - bonds , play , name but i was not satisfied . by skin looks good if i stay at home , but when i go out , within 1 hour of time , my face becomes dark and dull . line is a dry skin type and i am of age 23 . please let me know whether this cream would give me the expected results . thanks .",1,101714,"hello, thanks for the query. after delivery pigmentation of face is very common, and it is called as plasma. this hyperpigmentation can be removed by using skin lightening creams. various creams are available like melanie xl, lookalike, bungalow etc. you can take any of them. the following should be procedure to use it.1. wash your face in evening around 7.2. chat doctor. 3. keep it for one hour.4. wash face again.5. apply some moisturizing cream and sleep.6. in morning apply a sunscreen with spf at least 30. do this for a month, you will see the results. let me know if you have any other doubts. thank you"
"hello , one of my friend suggested me to use delaware cream as i was in search of good skin lightening creams . a used some most of the products available in the market - bonds , play , name but i was not satisfied . by skin looks good if i stay at home , but when i go out , within 1 hour of time , my face becomes dark and dull . line is a dry skin type and i am of age 23 . please let me know whether this cream would give me the expected results . thanks .",2,13630,"hello, thank you for posting on chat doctor. generally, in my patients of sun tanning i would advise then to get series of microdermabrasion followed by chemical peeling. microdermabrasion is a procedure that removes the superficial layers of skin, and it is done with a help of machine. then after a week or same day itself i would carry out another procedure called chemical peeling. chemical peeling is again a similar procedure where superficial layers of skin is removed but here the effect is more profound, and it stimulates new skin generation in much better way thus giving you more youthful and radiant skin. several options are available in chemical peels like glycolic acid, salicylic acid, tca but my personal favorite is retinol peel or also known as yellow peel. the rationale of combining this procedure is to get better and long-lasting effects. i am sure 6-8 sessions will bring out a pretty gratifying results. at home the results can be maintained with antioxidant tablets like antonio hc once daily in morning (it can be safely taken for months together) and night application of cream containing mixture of glycolic acid, albumin and comic acid. in morning, you can apply a good quality sunscreen with additional skin lightening ingredients (nil tan spf). use a good quality face wash like fast face wash gel. take plenty of fresh fruits and vegetables in your diet and indulge into regular exercise for healthy skin and body. hope this was useful. let me know if i can be of any more assistance. thank you and take care, chat doctor. d dermatology"
"hello , one of my friend suggested me to use delaware cream as i was in search of good skin lightening creams . a used some most of the products available in the market - bonds , play , name but i was not satisfied . by skin looks good if i stay at home , but when i go out , within 1 hour of time , my face becomes dark and dull . line is a dry skin type and i am of age 23 . please let me know whether this cream would give me the expected results . thanks .",3,89543,"hello, thank you for posting on chat doctor. generally, in my patients of sun tanning i would advise then to get series of microdermabrasion followed by chemical peeling. microdermabrasion is a procedure that removes the superficial deal layers of skin, and it is done with a help of machine. then after a week or same day itself i would carry out another procedure called chemical peeling. chemical peeling is again a similar procedure where superficial layers of skin is removed but here the effect is more profound, and it stimulates new skin generation in much better way thus giving you more youthful and radiant skin. several options are available in chemical peels like glycolic acid, alicyclic acid, tca but my personal favorite is retinol peel or also known as yellow peel. the rationale of combining this procedure is to get better and long-lasting effects. i am sure 6-8 sessions will bring out a pretty gratifying results. at home the results can be maintained with antioxidant tablets like antonio hc once daily in morning(it can be safely taken for months together) and night application of cream containing mixture of glycolic acid, albumin and comic acid. in morning, you can apply a good quality sunscreen with additional skin lightening ingredients (nil tan spf). use a good quality face wash like fast face wash gel. take plenty of fresh fruits and vegetables in your diet and indulge into regular exercise for healthy skin and body. hope this was useful. let me know if i can be of any more assistance. thank you and take care, chat doctor. d dermatology"
"hello doctor , a am 43 year old women . that are the treatment options for infertility in older women like me ?",1,20002,"there are limited options for treating older women who are menopausal or premenopausal. older women usually respond poorly to ovarian stimulation and the live birth rates even with ivf treatment are significantly lower than with younger women. the older women are at increased risk of having medical problems in their pregnancies and deliveries. in order to improve the success rate of ivf treatment in older women, some clinics recommend assisted hatching, blastocyst embryo transfer, and preimplantation diagnosis and only transfer normal embryos. furthermore, in some countries the transfer of high number of embryos is recommended. other options of treatment include egg donation using eggs donated by younger woman, embryo donation if the male partner also has a sperm problem, surrogacy if a woman (traditional surrogate) agrees to become pregnant using the male partner sperm and her own eggs, adoption and foster care and accepting child-free living."
"hello doctor , a am 43 year old women . that are the treatment options for infertility in older women like me ?",2,34608,"hi, firstly, results of treatment for infertility are better in stages i & ii of endometriosis than in stages iii & iv. moreover, the recurrence rate is more in younger women than in older women. you have not mentioned your age, but anyway, you should be safe now that you got treated recently. natural conception occurs in 2% of treated people and the conception rate goes up with com/aih and also ivf/et. so, wish you good luck."
"hello doctor , a am 43 year old women . that are the treatment options for infertility in older women like me ?",3,89380,"hello man, infertile couples of course, who wants to conceive in general. patients who are benefitted with ivf are: * older women, whose ovaries are failing. however, there is no upper age limit at which ivf should not be done. and, in fact, for older women, it might represent their only chance of success. it's not really the age of the woman which is the limiting factor; it's the quality of her eggs. * men whose sperm count is very low. most clinics will consider doing ivf only for men with at least 3 million motile sperm in to ejaculate. if the sperm counts are lower than this, then csi (or microinjection) is a better option. * women with a damaged uterus (for example, because of healed tuberculosis) because the chance of successful implantation of the embryo in the uterus becomes very poor. it is also not advisable to go in for ivf treatment without trying simpler treatment options first. ivf is a complex procedure involving considerable personal and financial commitment, so both"
hi ..... ii am prasanjeet mohapatra.i am suffering from acinetobacter infection from about three years.on the advice of doctor i had taken azithromycin tablets of 500mg for about 12 days.after one year the complications again started and i took 12 casules.but still i am suffering from the complications.please help me .,1,56807,"hello dearundwrstand your concernathela pills taken at various time, started from the 5th day and did not complete full 21 tablets does not protect again the pregnancy. but as you took plan b pill, it prevents the pregnancy. if you had taken with in 24 hours then it is very (95 percent) effective in preventing the pregnancy. your period may be delayed due to hormonal imbalance caused by morning after pill as it contain high progesterone. so period may be delayed. and chance of pregnancy is less. but if period will delay by 10-12 days from the normal expected period date then go for urine pregnancy test and or blood chat doctor to confirm the pregnancy. so chance of pregnancy is less. hope this may help you best regards"
